movieId,title,genres,genre_ids
7743,Explorers (1985),Adventure|Children|Sci-Fi,[12]
7745,The (Mùi du du xhan - L'odeur de la papaye verte) Scent of Green Papaya (1993),Drama,[18]
7748,Pierrot le fou (1965),Crime|Drama,"[80, 18]"
7749,Weekend (a.k.a. Le Week-end) (Week End) (1967),Drama,[18]
7753,Tuesdays with Morrie (1999),Drama,[18]
7756,Alexander Nevsky (Aleksandr Nevskiy) (1938),Action|Drama|War,"[28, 18, 10752]"
7757,Jason and the Argonauts (1963),Action|Adventure|Fantasy,"[28, 12, 14]"
7762,"Spy Tinker, Tailor, Soldier (1979)",Drama|Thriller,"[18, 53]"
7766,Throne of Blood (Kumonosu jô) (1957),Action|Drama|Thriller|War,"[28, 18, 53, 10752]"
7767,The (La meglio gioventù) Best of Youth (2003),Drama,[18]
7772,Undercurrent (1946),Film-Noir|Thriller,[53]
7773,"You're Dead Bang, Bang (2002)",Drama,[18]
7781,Twister (1990),Comedy,[35]
7782,Sniper (1993),Action|Drama,"[28, 18]"
7786,Genghis Blues (1999),Documentary,[99]
7789,"11'09""01 - September 11 (2002)",Drama,[18]
7792,The Parallax View (1974),Thriller,[53]
7802,The Warriors (1979),Action|Adventure|Crime|Thriller,"[28, 12, 80, 53]"
7810,Babylon 5: A Call to Arms (1999),Adventure|Sci-Fi,[12]
7811,Babylon 5: The River of Souls (1998),Drama|Sci-Fi,[18]
7812,Babylon 5: Thirdspace (1998),Drama|Sci-Fi,[18]
7815,True Stories (1986),Comedy|Musical,[35]
7820,The (Jungfrukällan) Virgin Spring (1960),Crime|Drama,"[80, 18]"
7822,Mogambo (1953),Adventure|Drama|Romance,"[12, 18, 10749]"
7826,The Secret Life of Walter Mitty (1947),Comedy|Romance|Thriller,"[35, 10749, 53]"
7831,Another Thin Man (1939),Comedy|Crime|Drama|Mystery|Romance,"[35, 80, 18, 9648, 10749]"
7832,The Thin Man Goes Home (1945),Comedy|Crime|Mystery,"[35, 80, 9648]"
7833,Shadow of the Thin Man (1941),Comedy|Crime|Mystery,"[35, 80, 9648]"
7834,After the Thin Man (1936),Comedy|Crime|Mystery|Romance,"[35, 80, 9648, 10749]"
7835,Song of the Thin Man (1947),Comedy|Crime|Drama|Musical|Mystery|Romance,"[35, 80, 18, 9648, 10749]"
7839,Love Crazy (1941),Comedy,[35]
7840,Gunga Din (1939),Adventure|Comedy|War,"[12, 35, 10752]"
7841,Children of Dune (2003),Fantasy|Sci-Fi,[14]
7842,Dune (2000),Drama|Fantasy|Sci-Fi,"[18, 14]"
7843,Lammbock (2001),Comedy,[35]
7844,"The) (Fong Sai Yuk) Legend, The (Legend of Fong Sai-Yuk (1993)",Action|Comedy,"[28, 35]"
7845,Tremors II: Aftershocks (1996),Comedy|Horror|Sci-Fi,"[35, 27]"
7846,Tremors 3: Back to Perfection (2001),Comedy|Horror|Sci-Fi,"[35, 27]"
7879,Notorious C.H.O. (2002),Comedy,[35]
7882,The Plague of the Zombies (1966),Horror,[27]
7883,I Walked with a Zombie (1943),Drama|Horror,"[18, 27]"
7884,Highway 61 (1991),Comedy,[35]
7888,How to Succeed in Business Without Really Trying (1967),Comedy|Musical,[35]
7889,Pat Garrett and Billy the Kid (1973),Western,[37]
7891,"L') Last Man on Earth, The (Ultimo uomo della Terra (1964)",Drama|Horror|Sci-Fi,"[18, 27]"
7894,You Sucker Duck (1971),Action|Western,"[28, 37]"
7895,Bring Me the Head of Alfredo Garcia (1974),Crime|Drama|Thriller,"[80, 18, 53]"
7896,Ride the High Country (1962),Adventure|Drama|Western,"[12, 18, 37]"
7899,Master of the Flying Guillotine (Du bi quan wang da po xue di zi) (1975),Action,[28]
7900,Frankenstein Must Be Destroyed (1969),Drama|Horror|Sci-Fi,"[18, 27]"
7916,Gidget (1959),Comedy,[35]
7920,Desperate Living (1977),Comedy|Crime,"[35, 80]"
7924,Stray Dog (Nora inu) (1949),Drama|Film-Noir|Thriller,"[18, 53]"
7925,The (Kakushi-toride no san-akunin) Hidden Fortress (1958),Action|Adventure,"[28, 12]"
7926,High and Low (Tengoku to jigoku) (1963),Crime|Drama|Film-Noir|Thriller,"[80, 18, 53]"
7930,The People Under the Stairs (1991),Horror|Mystery|Thriller,"[27, 9648, 53]"
7932,Dark Days (2000),Documentary,[99]
7934,Zelig (1983),Comedy,[35]
7936,Shame (Skammen) (1968),Drama|War,"[18, 10752]"
7937,The (Tystnaden) Silence (1963),Drama,[18]
7938,Winter Light (Nattvardsgästerna) (1963),Drama,[18]
7939,Through a Glass Darkly (Såsom i en spegel) (1961),Drama,[18]
7940,The Magician (1958),Drama,[18]
7943,The Killers (1946),Crime|Film-Noir,[80]
7944,The Night of the Iguana (1964),Drama|Thriller,"[18, 53]"
7951,Nightbreed (1990),Fantasy|Horror,"[14, 27]"
7976,Ken Park (2002),Drama,[18]
7979,Monterey Pop (1968),Documentary|Musical,[99]
7980,A Bridge Too Far (1977),Action|Drama|War,"[28, 18, 10752]"
7981,Infernal Affairs (Mou gaan dou) (2002),Crime|Drama|Thriller,"[80, 18, 53]"
7982,"Hongryeon) Tale of Two Sisters, A (Janghwa (2003)",Drama|Horror|Mystery|Thriller,"[18, 27, 9648, 53]"
7983,Broadway Danny Rose (1984),Comedy,[35]
7984,From Beyond (1986),Horror|Sci-Fi,[27]
7986,Robot Jox (1990),Sci-Fi,[]
7987,Dolls (1987),Horror,[27]
7988,Space Truckers (1996),Comedy|Sci-Fi,[35]
7991,Death Race 2000 (1975),Action|Sci-Fi,[28]
7993,A Bucket Of Blood (1959),Comedy|Horror,"[35, 27]"
8008,Brigadoon (1954),Fantasy|Musical|Romance,"[14, 10749]"
8010,The Power of One (1992),Drama,[18]
8011,The Weather Underground (2002),Documentary,[99]
8012,Kikujiro (Kikujirô no natsu) (1999),Comedy|Drama,"[35, 18]"
8014,"Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom) Spring, Summer, Fall (2003)",Drama,[18]
8015,The Phantom Tollbooth (1970),Adventure|Animation|Children|Fantasy,"[12, 16, 14]"
8016,The Getaway (1972),Action|Crime|Drama|Thriller,"[28, 80, 18, 53]"
8019,Dark Water (Honogurai mizu no soko kara) (2002),Drama|Horror|Mystery|Thriller,"[18, 27, 9648, 53]"
8024,The Thing Called Love (1993),Comedy|Drama|Romance,"[35, 18, 10749]"
8025,The Thief (1997),Drama,[18]
8033,How to Steal a Million (1966),Comedy|Crime|Romance,"[35, 80, 10749]"
8035,"La) Stendhal Syndrome, The (Sindrome di Stendhal (1996)",Crime|Horror|Thriller,"[80, 27, 53]"
8042,Mean Streets (1973),Crime|Drama,"[80, 18]"
8043,Jack the Bear (1993),Comedy|Drama,"[35, 18]"
8044,I Am a Fugitive from a Chain Gang (1932),Crime|Drama|Film-Noir,"[80, 18]"
8045,Hamburger Hill (1987),Action|Drama|War,"[28, 18, 10752]"
8057,Sweet Bird of Youth (1962),Drama,[18]
8092,Frankenstein Unbound (1990),Drama|Horror|Sci-Fi,"[18, 27]"
8093,Shiri (Swiri) (1999),Action|Drama|Romance|Thriller,"[28, 18, 10749, 53]"
8094,Bad Day at Black Rock (1955),Drama|Thriller|Western,"[18, 53, 37]"
8117,In China They Eat Dogs (I Kina spiser de hunde) (1999),Action|Comedy,"[28, 35]"
8118,Delta Force 2 (Delta Force 2: The Colombian Connection) (1990),Action|Adventure|Thriller|War,"[28, 12, 53, 10752]"
8119,Crossroads (1986),Drama,[18]
8121,La) Seducing Doctor Lewis (Grande séduction (2003),Comedy,[35]
8125,Sunrise: A Song of Two Humans (1927),Drama|Romance,"[18, 10749]"
8126,Shock Corridor (1963),Drama,[18]
8128,Au revoir les enfants (1987),Drama,[18]
8131,Pursuit of Happiness (2001),Comedy|Romance,"[35, 10749]"
8132,Gladiator (1992),Action|Drama,"[28, 18]"
8136,Indestructible Man (1956),Crime|Horror|Sci-Fi,"[80, 27]"
8137,The Wasp Woman (1959),Horror|Sci-Fi,[27]
8138,Attack of the Giant Leeches (1959),Horror|Sci-Fi,[27]
8142,Dead or Alive: Hanzaisha (1999),Action|Crime,"[28, 80]"
8143,Lola Montès (1955),Drama,[18]
8147,Charly (1968),Drama|Sci-Fi,[18]
8153,Lust for Life (1956),Drama,[18]
8154,La Dolce Vita (1960),Drama,[18]
8157,Jin Roh: The Wolf Brigade (Jin-Rô) (1998),Animation|Fantasy|Thriller,"[16, 14, 53]"
8158,Rush (1991),Crime|Drama,"[80, 18]"
8167,Captain Blood (1935),Action|Adventure|Romance,"[28, 12, 10749]"
8169,*batteries not included (1987),Children|Comedy|Fantasy|Sci-Fi,"[35, 14]"
8183,Educating Rita (1983),Comedy|Drama,"[35, 18]"
8188,Sansho the Bailiff (Sanshô dayû) (1954),Drama,[18]
8189,Zazie dans le métro (1960),Comedy,[35]
8190,The Americanization of Emily (1964),Comedy|Drama|War,"[35, 18, 10752]"
8191,Anne of the Thousand Days (1969),Drama,[18]
8195,"The) Avventura, L' (Adventure (1960)",Drama|Mystery|Romance,"[18, 9648, 10749]"
8196,Beyond the Valley of the Dolls (1970),Comedy|Horror,"[35, 27]"
8197,Hiroshima Mon Amour (1959),Drama|Romance|War,"[18, 10749, 10752]"
8199,Ugetsu (Ugetsu monogatari) (1953),Drama|Thriller,"[18, 53]"
8207,The Day of the Jackal (1973),Crime|Thriller,"[80, 53]"
8225,Night of the Living Dead (1990),Horror,[27]
8228,The (a.k.a. Dangerous Female) Maltese Falcon (1931),Mystery,[9648]
8232,I Love You Again (1940),Comedy|Drama,"[35, 18]"
8235,Safety Last! (1923),Action|Comedy|Romance,"[28, 35, 10749]"
8236,While the City Sleeps (1956),Drama|Film-Noir,[18]
8238,Little Murders (1971),Comedy|Crime,"[35, 80]"
8239,Viridiana (1961),Comedy|Drama,"[35, 18]"
8241,Masterminds (1997),Action|Comedy|Thriller,"[28, 35, 53]"
8253,Lupin III: The Castle Of Cagliostro (Rupan sansei: Kariosutoro no shiro) (1979),Action|Adventure|Animation|Comedy|Crime|Mystery,"[28, 12, 16, 35, 80, 9648]"
8254,Arizona Dream (1993),Comedy|Drama|Fantasy|Romance,"[35, 18, 14, 10749]"
8261,3 Women (Three Women) (1977),Drama,[18]
8264,Grey Gardens (1975),Documentary,[99]
8266,Purple Rain (1984),Drama|Musical,[18]
8268,Point of No Return (1993),Action|Thriller,"[28, 53]"
8270,The (Le mari de la coiffeuse) Hairdresser's Husband (1990),Comedy|Drama|Romance,"[35, 18, 10749]"
8275,College (1927),Comedy,[35]
8290,Mitchell (1975),Action|Crime,"[28, 80]"
8293,Used People (1992),Comedy|Drama,"[35, 18]"
8302,The Front Page (1931),Comedy|Drama|Romance,"[35, 18, 10749]"
8327,Dolls (2002),Drama|Romance,"[18, 10749]"
8331,The Man Who Came to Dinner (1942),Comedy,[35]
8335,Make Way for Tomorrow (1937),Drama,[18]
8336,The Major and the Minor (1942),Comedy|Romance,"[35, 10749]"
8337,The Caine Mutiny (1954),Drama|War,"[18, 10752]"
8338,Black Narcissus (1947),Drama,[18]
8340,Escape from Alcatraz (1979),Drama|Thriller,"[18, 53]"
8341,Oliver Twist (1948),Adventure|Crime|Drama,"[12, 80, 18]"
8360,Shrek 2 (2004),Adventure|Animation|Children|Comedy|Musical|Romance,"[12, 16, 35, 10749]"
8361,The Day After Tomorrow (2004),Action|Adventure|Drama|Sci-Fi|Thriller,"[28, 12, 18, 53]"
8362,Raising Helen (2004),Comedy|Drama|Romance,"[35, 18, 10749]"
8363,Soul Plane (2004),Comedy,[35]
8364,Baadasssss! (How to Get the Man's Foot Outta Your Ass) (2003),Drama,[18]
8366,Saved! (2004),Comedy|Drama,"[35, 18]"
8368,Harry Potter and the Prisoner of Azkaban (2004),Adventure|Fantasy|IMAX,"[12, 14]"
8369,Mindhunters (2004),Action|Crime|Horror|Mystery|Thriller,"[28, 80, 27, 9648, 53]"
8370,The (Zatôichi) Blind Swordsman: Zatoichi (2003),Action|Comedy|Crime|Drama,"[28, 35, 80, 18]"
8371,The Chronicles of Riddick (2004),Action|Sci-Fi|Thriller,"[28, 53]"
8372,Garfield: The Movie (2004),Animation|Children|Comedy,"[16, 35]"
8373,The Stepford Wives (2004),Comedy|Fantasy|Thriller,"[35, 14, 53]"
8375,The Hunting of the President (2004),Documentary,[99]
8376,Napoleon Dynamite (2004),Comedy,[35]
8378,The Doctor (1991),Drama,[18]
8379,The Dresser (1983),Drama,[18]
8380,Father Hood (1993),Comedy,[35]
8382,Hello Again (1987),Comedy,[35]
8383,Hope Springs (2003),Comedy|Romance,"[35, 10749]"
8385,Lover Come Back (1961),Comedy|Romance,"[35, 10749]"
8387,Police Academy: Mission to Moscow (1994),Comedy|Crime,"[35, 80]"
8391,Big Wednesday (1978),Comedy|Drama,"[35, 18]"
8402,Book of Love (1990),Comedy|Romance,"[35, 10749]"
8405,Hour of the Wolf (Vargtimmen) (1968),Drama|Horror,"[18, 27]"
8410,Suddenly (1954),Crime|Drama|Film-Noir,"[80, 18]"
8424,The Divorcee (1930),Drama|Romance,"[18, 10749]"
8425,Meet the Applegates (1991),Comedy,[35]
8426,Robot Carnival (Roboto kânibauru) (1987),Animation|Comedy|Drama|Fantasy|Sci-Fi,"[16, 35, 18, 14]"
8427,Americathon (1979),Comedy|Sci-Fi,[35]
8446,Sands of Iwo Jima (1949),Action|Drama|Romance|War,"[28, 18, 10749, 10752]"
8447,This Island Earth (1955),Sci-Fi,[]
8450,Anthony Adverse (1936),Adventure|Romance,"[12, 10749]"
8451,Blackboard Jungle (1955),Drama,[18]
8454,Luna Papa (1999),Comedy|Drama|Fantasy,"[35, 18, 14]"
8456,Investigation of a Citizen Above Suspicion (Indagine su un cittadino al di sopra di ogni sospetto) (1970),Crime|Drama|Thriller,"[80, 18, 53]"
8458,To Each His Own (1946),Drama,[18]
8459,The Heiress (1949),Drama|Romance,"[18, 10749]"
8461,Dragon Seed (1944),Drama|War,"[18, 10752]"
8462,Executive Suite (1954),Drama,[18]
8463,Johnny Belinda (1948),Drama,[18]
8464,Super Size Me (2004),Comedy|Documentary|Drama,"[35, 99, 18]"
8465,Johnny Eager (1942),Crime|Drama|Film-Noir|Romance,"[80, 18, 10749]"
8477,La Jetée (1962),Romance|Sci-Fi,[10749]
8481,Northwest Passage (1940),Action|Adventure|Drama|Romance|Thriller|Western,"[28, 12, 18, 10749, 53, 37]"
8482,The Picture of Dorian Gray (1945),Drama|Fantasy|Horror,"[18, 14, 27]"
8484,The (Ningen no joken I) Human Condition I (1959),Drama|War,"[18, 10752]"
8487,Please Don't Eat the Daisies (1960),Children|Comedy|Musical,[35]
8491,White Heat (1949),Crime|Drama|Film-Noir,"[80, 18]"
8492,A (Scrooge) Christmas Carol (1951),Drama|Fantasy,"[18, 14]"
8493,Memphis Belle (1990),Action|Drama|War,"[28, 18, 10752]"
8494,The Cincinnati Kid (1965),Drama,[18]
8495,Animal Factory (2000),Crime|Drama,"[80, 18]"
8500,Godzilla vs. Mechagodzilla (Gojira tai Mekagojira) (1974),Action|Horror|Sci-Fi,"[28, 27]"
8501,The Hitcher (1986),Action|Thriller,"[28, 53]"
8502,Show Boat (1951),Drama|Musical|Romance,"[18, 10749]"
8506,Fear X (2003),Mystery|Thriller,"[9648, 53]"
8507,Freaks (1932),Crime|Drama|Horror,"[80, 18, 27]"
8511,The Immigrant (1917),Comedy,[35]
8512,Silent Movie (1976),Comedy,[35]
8518,Anna Christie (1930),Drama,[18]
8521,Dr. Jekyll and Mr. Hyde (1931),Drama|Horror,"[18, 27]"
8526,Around the World in 80 Days (2004),Adventure|Children|Comedy,"[12, 35]"
8528,Dodgeball: A True Underdog Story (2004),Comedy,[35]
8529,The Terminal (2004),Comedy|Drama|Romance,"[35, 18, 10749]"
8530,Dear Frankie (2004),Drama|Romance,"[18, 10749]"
8531,White Chicks (2004),Action|Comedy|Crime,"[28, 35, 80]"
8532,The Door in the Floor (2004),Drama,[18]
8533,The Notebook (2004),Drama|Romance,"[18, 10749]"
8534,Two Brothers (Deux frères) (2004),Adventure|Children|Drama,"[12, 18]"
8535,De-Lovely (2004),Drama|Musical,[18]
8542,A Day at the Races (1937),Comedy|Musical,[35]
8571,Bob & Carol & Ted & Alice (1969),Comedy|Drama,"[35, 18]"
8574,A Claymation Christmas Celebration (1987),Animation|Children|Comedy|Musical,"[16, 35]"
8575,Le) Happenstance (Battement d'ailes du papillon (2001),Comedy|Drama,"[35, 18]"
8577,Comandante (2003),Documentary,[99]
8578,Undead (2003),Action|Comedy|Horror|Sci-Fi,"[28, 35, 27]"
8580,Into the Woods (1991),Adventure|Comedy|Fantasy|Musical,"[12, 35, 14]"
8581,Pirates of Silicon Valley (1999),Documentary|Drama,"[99, 18]"
8582,Manufacturing Consent: Noam Chomsky and the Media (1992),Documentary|War,"[99, 10752]"
8587,Mayor of the Sunset Strip (2003),Documentary,[99]
8588,Killing Me Softly (2002),Drama|Mystery|Romance|Thriller,"[18, 9648, 10749, 53]"
8591,The Philadelphia Experiment (1984),Adventure|Drama|Sci-Fi,"[12, 18]"
8593,Juice (1992),Action|Crime|Drama|Thriller,"[28, 80, 18, 53]"
8596,Revenge of the Pink Panther (1978),Comedy|Crime,"[35, 80]"
8600,Angels with Dirty Faces (1938),Crime|Drama|Film-Noir|Thriller,"[80, 18, 53]"
8601,Zero de conduite (Zero for Conduct) (Zéro de conduite: Jeunes diables au collège) (1933),Comedy|Drama,"[35, 18]"
8604,Taxi (1998),Action|Comedy,"[28, 35]"
8605,Taxi 3 (2003),Action|Comedy,"[28, 35]"
8607,Tokyo Godfathers (2003),Adventure|Animation|Drama,"[12, 16, 18]"
8609,Our Hospitality (1923),Comedy,[35]
8610,All of Me (1984),Comedy|Fantasy,"[35, 14]"
8611,The Farmer's Daughter (1947),Comedy,[35]
8614,Overboard (1987),Comedy|Romance,"[35, 10749]"
8617,Butterfield 8 (1960),Drama,[18]
8620,"El) Exterminating Angel, The (Ángel exterminador (1962)",Comedy|Drama|Fantasy|Mystery,"[35, 18, 14, 9648]"
8622,Fahrenheit 9/11 (2004),Documentary,[99]
8623,Roxanne (1987),Comedy|Romance,"[35, 10749]"
8626,Dr. Terror's House of Horrors (1965),Horror|Sci-Fi,[27]
8632,Secret Society (2002),Comedy,[35]
8633,The Last Starfighter (1984),Action|Adventure|Comedy|Sci-Fi,"[28, 12, 35]"
8636,Spider-Man 2 (2004),Action|Adventure|Sci-Fi|IMAX,"[28, 12]"
8638,Before Sunset (2004),Drama|Romance,"[18, 10749]"
8640,King Arthur (2004),Action|Adventure|Drama|War,"[28, 12, 18, 10752]"
8641,Anchorman: The Legend of Ron Burgundy (2004),Comedy,[35]
8643,A Cinderella Story (2004),Comedy|Romance,"[35, 10749]"
8644,Robot I (2004),Action|Adventure|Sci-Fi|Thriller,"[28, 12, 53]"
8645,Llena eres de gracia) Maria Full of Grace (Maria (2004),Crime|Drama,"[80, 18]"
8650,Long Day's Journey Into Night (1962),Drama,[18]
8656,A (Krótki film o zabijaniu) Short Film About Killing (1988),Crime|Drama,"[80, 18]"
8665,The Bourne Supremacy (2004),Action|Crime|Thriller,"[28, 80, 53]"
8666,Catwoman (2004),Action|Crime|Fantasy,"[28, 80, 14]"
8667,A Home at the End of the World (2004),Drama|Romance,"[18, 10749]"
8670,The (Das Testament des Dr. Mabuse) Testament of Dr. Mabuse (1933),Crime|Horror|Mystery|Thriller,"[80, 27, 9648, 53]"
8677,Flash Gordon Conquers the Universe (1940),Action|Sci-Fi,[28]
8684,A (Un  condamné à mort s'est échappé ou Le vent souffle où il veut) Man Escaped (1956),Adventure|Drama,"[12, 18]"
8685,The (Marcelino pan y vino) Miracle of Marcelino (1955),Comedy|Drama,"[35, 18]"
8690,Slaughterhouse-Five (1972),Comedy|Drama|Sci-Fi|War,"[35, 18, 10752]"
8695,The Bachelor and the Bobby-Soxer (1947),Comedy,[35]
8711,Mr. Blandings Builds His Dream House (1948),Comedy,[35]
8712,My Favorite Wife (1940),Comedy|Romance,"[35, 10749]"
8713,The New Adventures of Pippi Longstocking (1988),Adventure|Children|Fantasy|Musical,"[12, 14]"
8714,Night and Day (1946),Drama|Musical,[18]
8718,The Snake Pit (1948),Drama,[18]
8720,The Super (1991),Comedy,[35]
8724,"Il) Leopard, The (Gattopardo (1963)",Drama|War,"[18, 10752]"
8727,The Day of the Locust (1975),Drama,[18]
8730,To End All Wars (2001),Action|Drama|War,"[28, 18, 10752]"
8738,"Une) Woman Is a Woman, A (femme est une femme (1961)",Comedy|Drama|Musical|Romance,"[35, 18, 10749]"
8743,Biggles (1986),Adventure|Fantasy|Sci-Fi,"[12, 14]"
8748,"domani) Yesterday, Today and Tomorrow (Ieri, oggi (1963)",Comedy,[35]
8753,Unprecedented: The 2000 Presidential Election (2002),Documentary,[99]
8754,The Prime of Miss Jean Brodie (1969),Drama,[18]
8755,My Voyage to Italy (Il mio viaggio in Italia) (1999),Documentary,[99]
8765,This Gun for Hire (1942),Crime|Film-Noir|Thriller,"[80, 53]"
8771,Sherlock Holmes: Terror by Night (1946),Crime|Mystery|Thriller,"[80, 9648, 53]"
8772,The Spy Who Came in from the Cold (1965),Drama|Thriller,"[18, 53]"
8773,Sherlock Holmes and the Secret Weapon (1942),Crime|Mystery|Thriller,"[80, 9648, 53]"
8774,Sherlock Holmes: The Woman in Green (1945),Mystery,[9648]
8778,Sherlock Holmes: Dressed to Kill (1946),Crime|Mystery,"[80, 9648]"
8781,The Manchurian Candidate (2004),Thriller,[53]
8782,Thunderbirds (2004),Action|Adventure|Fantasy|Sci-Fi,"[28, 12, 14]"
8783,The Village (2004),Drama|Mystery|Thriller,"[18, 9648, 53]"
8784,Garden State (2004),Comedy|Drama|Romance,"[35, 18, 10749]"
8795,Musa the Warrior (Musa) (2001),Action|Adventure|Drama|War,"[28, 12, 18, 10752]"
8796,A Funny Thing Happened on the Way to the Forum (1966),Comedy|Musical,[35]
8798,Collateral (2004),Action|Crime|Drama|Thriller,"[28, 80, 18, 53]"
8799,Little Black Book (2004),Comedy|Romance,"[35, 10749]"
8800,Code 46 (2003),Romance|Sci-Fi,[10749]
8804,Une) Story of Women (Affaire de femmes (1988),Drama,[18]
8807,Harold and Kumar Go to White Castle (2004),Adventure|Comedy,"[12, 35]"
8808,The Princess Diaries 2: Royal Engagement (2004),Comedy|Romance,"[35, 10749]"
8809,Danny Deckchair (2003),Comedy|Romance,"[35, 10749]"
8810,AVP: Alien vs. Predator (2004),Action|Horror|Sci-Fi|Thriller,"[28, 27, 53]"
8813,We Don't Live Here Anymore (2004),Drama,[18]
8814,Without a Paddle (2004),Comedy,[35]
8815,Exorcist: The Beginning (2004),Horror|Thriller,"[27, 53]"
8827,Himself Bill Cosby (1983),Comedy|Documentary,"[35, 99]"
8830,Anacondas: The Hunt for the Blood Orchid (2004),Adventure|Drama|Horror|Sci-Fi|Thriller,"[12, 18, 27, 53]"
8831,Suspect Zero (2004),Crime|Thriller,"[80, 53]"
8832,Warriors of Heaven and Earth (Tian di ying xiong) (2003),Action|Adventure|Drama,"[28, 12, 18]"
8833,Vanity Fair (2004),Drama|Romance,"[18, 10749]"
8835,Paparazzi (2004),Drama|Thriller,"[18, 53]"
8836,Wicker Park (2004),Drama|Romance|Thriller,"[18, 10749, 53]"
8838,Alice Doesn't Live Here Anymore (1974),Drama|Romance,"[18, 10749]"
8840,Who's That Knocking at My Door? (1967),Drama,[18]
8844,Camera Buff (Amator) (1979),Drama,[18]
8848,I (a.k.a. The Young and the Passionate) Vitelloni (1953),Drama,[18]
8860,Cellular (2004),Action|Crime|Drama|Mystery|Thriller,"[28, 80, 18, 9648, 53]"
8861,Resident Evil: Apocalypse (2004),Action|Horror|Sci-Fi|Thriller,"[28, 27, 53]"
8864,Mr. 3000 (2004),Comedy|Drama,"[35, 18]"
8865,Sky Captain and the World of Tomorrow (2004),Action|Adventure|Sci-Fi,"[28, 12]"
8866,Wimbledon (2004),Comedy|Romance,"[35, 10749]"
8869,First Daughter (2004),Comedy|Romance,"[35, 10749]"
8870,The Forgotten (2004),Drama|Mystery|Sci-Fi|Thriller,"[18, 9648, 53]"
8873,The (Diarios de motocicleta) Motorcycle Diaries (2004),Adventure|Drama,"[12, 18]"
8874,Shaun of the Dead (2004),Comedy|Horror,"[35, 27]"
8875,Little Sheba Come Back (1952),Drama,[18]
8879,Murder on the Orient Express (1974),Crime|Mystery|Thriller,"[80, 9648, 53]"
8880,Mask (1985),Drama,[18]
8894,Orca: The Killer Whale (1977),Action|Drama|Horror|Thriller,"[28, 18, 27, 53]"
8905,1492: Conquest of Paradise (1992),Adventure|Drama,"[12, 18]"
8906,Cannibal Holocaust (1980),Horror,[27]
8907,Shark Tale (2004),Animation|Children|Comedy,"[16, 35]"
8908,Ladder 49 (2004),Action|Drama|Thriller,"[28, 18, 53]"
